Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
540.5804,S,530.8203,0.09217373,0,0.97,0,0,65.07144,2.814615,0,0,0,0,0.179923280898528,0.179923280898528,0,-100.1915,-100.1915,0,0,-89.30288,16096.19,1.274804
540.6804,S,530.9202,0.0921538,0,0.97,0,0,65.07144,2.814608,0,0,0,0,0.179819343630847,0.179819343630847,0,-100.1735,-100.1735,0,0,-89.30288,16086.17,1.274804
540.7803,S,531.0202,0.09213386,0,0.97,0,0,65.07144,2.814604,0,0,0,0,0.179739447648075,0.179739447648075,0,-100.1555,-100.1555,0,0,-89.30288,16076.16,1.274804
540.8803,S,531.1202,0.09211392,0,0.97,0,0,65.07144,2.814596,0,0,0,0,0.179623105685955,0.179623105685955,0,-100.1375,-100.1375,0,0,-89.30288,16066.14,1.274804
540.9803,S,531.2202,0.09209399,0,0.97,0,0,65.07144,2.814591,0,0,0,0,0.17953078774395,0.17953078774395,0,-100.1195,-100.1195,0,0,-89.30288,16056.13,1.274804
541.0803,S,531.3201,0.09207415,0,0.97,0,0,65.07144,2.814588,0,0,0,0,0.179402050023086,0.179402050023086,0,-100.1016,-100.1016,0,0,-89.30288,16046.12,1.274804
541.1802,S,531.4201,0.09205431,0,0.97,0,0,65.07144,2.814587,0,0,0,0,0.179361830970272,0.179361830970272,0,-100.0837,-100.0837,0,0,-89.30288,16036.11,1.274804
541.2802,S,531.5201,0.09203447,0,0.97,0,0,65.07144,2.814585,0,0,0,0,0.179315426282088,0.179315426282088,0,-100.0658,-100.0658,0,0,-89.30288,16026.1,1.274804
541.3802,S,531.6201,0.09201463,0,0.97,0,0,65.07144,2.814583,0,0,0,0,0.179262838171603,0.179262838171603,0,-100.0479,-100.0479,0,0,-89.30288,16016.1,1.274804
541.4802,S,531.72,0.09199481,0,0.97,0,0,65.07144,2.814578,0,0,0,0,0.179173905318919,0.179173905318919,0,-100.03,-100.03,0,0,-89.30288,16006.1,1.274804
541.5801,S,531.82,0.09197498,0,0.97,0,0,65.07144,2.814574,0,0,0,0,0.179108967795266,0.179108967795266,0,-100.0121,-100.0121,0,0,-89.30288,15996.1,1.274804
541.6801,S,531.92,0.09195514,0,0.97,0,0,65.07144,2.81457,0,0,0,0,0.179037853486442,0.179037853486442,0,-99.99419,-99.99419,0,0,-89.30288,15986.1,1.274804
541.7801,S,532.02,0.09193531,0,0.97,0,0,65.07144,2.814566,0,0,0,0,0.178954106526732,0.178954106526732,0,-99.97629,-99.97629,0,0,-89.30288,15976.1,1.274804
541.8801,S,532.1199,0.0919155,0,0.97,0,0,65.07144,2.814562,0,0,0,0,0.178870644140979,0.178870644140979,0,-99.9584,-99.9584,0,0,-89.30288,15966.1,1.274804
541.98,S,532.2199,0.0918957,0,0.97,0,0,65.07144,2.814558,0,0,0,0,0.178787471979227,0.178787471979227,0,-99.94052,-99.94052,0,0,-89.30288,15956.11,1.274804
542.08,S,532.3199,0.09187591,0,0.97,0,0,65.07144,2.814551,0,0,0,0,0.178674496869107,0.178674496869107,0,-99.92265,-99.92265,0,0,-89.30288,15946.12,1.274804
542.18,S,532.4199,0.09185612,0,0.97,0,0,65.07144,2.814547,0,0,0,0,0.178591932856314,0.178591932856314,0,-99.90479,-99.90479,0,0,-89.30288,15936.13,1.274804
542.28,S,532.5198,0.09183636,0,0.97,0,0,65.07144,2.814543,0,0,0,0,0.178509675991762,0.178509675991762,0,-99.88694,-99.88694,0,0,-89.30288,15926.14,1.274804
542.3799,S,532.6198,0.09181659,0,0.97,0,0,65.07144,2.81454,0,0,0,0,0.178453983771263,0.178453983771263,0,-99.86909,-99.86909,0,0,-89.30288,15916.15,1.274804
542.4799,S,532.7198,0.09179684,0,0.97,0,0,65.07144,2.814536,0,0,0,0,0.17836588128133,0.17836588128133,0,-99.85125,-99.85125,0,0,-89.30288,15906.17,1.274804
542.5799,S,532.8198,0.09177709,0,0.97,0,0,65.07144,2.814531,0,0,0,0,0.178278100564555,0.178278100564555,0,-99.83342,-99.83342,0,0,-89.30288,15896.18,1.274804
542.6799,S,532.9197,0.09175736,0,0.97,0,0,65.07144,2.814527,0,0,0,0,0.17819064725056,0.17819064725056,0,-99.8156,-99.8156,0,0,-89.30288,15886.2,1.274804
542.7798,S,533.0197,0.09173764,0,0.97,0,0,65.07144,2.814522,0,0,0,0,0.178103526965963,0.178103526965963,0,-99.79779,-99.79779,0,0,-89.30288,15876.22,1.274804
542.8798,S,533.1197,0.09171792,0,0.97,0,0,65.07144,2.81452,0,0,0,0,0.178046758244022,0.178046758244022,0,-99.77998,-99.77998,0,0,-89.30288,15866.24,1.274804
542.9798,S,533.2197,0.09169822,0,0.97,0,0,65.07144,2.814515,0,0,0,0,0.177953838364132,0.177953838364132,0,-99.76219,-99.76219,0,0,-89.30288,15856.27,1.274804
543.0798,S,533.3196,0.09167853,0,0.97,0,0,65.07144,2.81451,0,0,0,0,0.177867739057454,0.177867739057454,0,-99.74441,-99.74441,0,0,-89.30288,15846.29,1.274804
543.1797,S,533.4196,0.09165885,0,0.97,0,0,65.07144,2.814508,0,0,0,0,0.177811976076505,0.177811976076505,0,-99.72662,-99.72662,0,0,-89.30288,15836.32,1.274804
543.2797,S,533.5196,0.09163916,0,0.97,0,0,65.07144,2.814502,0,0,0,0,0.177713632228311,0.177713632228311,0,-99.70885,-99.70885,0,0,-89.30288,15826.35,1.274804
543.3797,S,533.6196,0.09161951,0,0.97,0,0,65.07144,2.814498,0,0,0,0,0.177622126946645,0.177622126946645,0,-99.69109,-99.69109,0,0,-89.30288,15816.38,1.274804
543.4797,S,533.7195,0.09159985,0,0.97,0,0,65.07144,2.814495,0,0,0,0,0.177560940496591,0.177560940496591,0,-99.67334,-99.67334,0,0,-89.30288,15806.41,1.274804
543.5797,S,533.8195,0.0915802,0,0.97,0,0,65.07144,2.81449,0,0,0,0,0.177470170284522,0.177470170284522,0,-99.65559,-99.65559,0,0,-89.30288,15796.45,1.274804
543.6796,S,533.9195,0.09156056,0,0.97,0,0,65.07144,2.814487,0,0,0,0,0.177403228968799,0.177403228968799,0,-99.63785,-99.63785,0,0,-89.30288,15786.48,1.274804
543.7796,S,534.0195,0.09154094,0,0.97,0,0,65.07144,2.814484,0,0,0,0,0.17733665093769,0.17733665093769,0,-99.62012,-99.62012,0,0,-89.30288,15776.52,1.274804
543.8796,S,534.1194,0.09152132,0,0.97,0,0,65.07144,2.814479,0,0,0,0,0.177240535669135,0.177240535669135,0,-99.60239,-99.60239,0,0,-89.30288,15766.56,1.274804
543.9796,S,534.2194,0.09150171,0,0.97,0,0,65.07144,2.814476,0,0,0,0,0.177168228439164,0.177168228439164,0,-99.58467,-99.58467,0,0,-89.30288,15756.6,1.274804
544.0795,S,534.3194,0.09148211,0,0.97,0,0,65.07144,2.81447,0,0,0,0,0.177066414181645,0.177066414181645,0,-99.56696,-99.56696,0,0,-89.30288,15746.65,1.274804
544.1795,S,534.4194,0.09146252,0,0.97,0,0,65.07144,2.814467,0,0,0,0,0.176994878855879,0.176994878855879,0,-99.54926,-99.54926,0,0,-89.30288,15736.69,1.274804
544.2795,S,534.5193,0.09144294,0,0.97,0,0,65.07144,2.814463,0,0,0,0,0.176923732572661,0.176923732572661,0,-99.53157,-99.53157,0,0,-89.30288,15726.74,1.274804
544.3795,S,534.6193,0.09142337,0,0.97,0,0,65.07144,2.81446,0,0,0,0,0.176852980936452,0.176852980936452,0,-99.51389,-99.51389,0,0,-89.30288,15716.79,1.274804
544.4794,S,534.7193,0.09140382,0,0.97,0,0,65.07144,2.814455,0,0,0,0,0.176752787154861,0.176752787154861,0,-99.49622,-99.49622,0,0,-89.30288,15706.84,1.274804
544.5794,S,534.8193,0.09138426,0,0.97,0,0,65.07144,2.814451,0,0,0,0,0.176682852211101,0.176682852211101,0,-99.47855,-99.47855,0,0,-89.30288,15696.89,1.274804
544.6794,S,534.9193,0.09136472,0,0.97,0,0,65.07144,2.814447,0,0,0,0,0.176606837441632,0.176606837441632,0,-99.46089,-99.46089,0,0,-89.30288,15686.94,1.274804
544.7794,S,535.0192,0.09134518,0,0.97,0,0,65.07144,2.814444,0,0,0,0,0.176531237411986,0.176531237411986,0,-99.44324,-99.44324,0,0,-89.30288,15677,1.274804
544.8793,S,535.1192,0.09132566,0,0.97,0,0,65.07144,2.81444,0,0,0,0,0.176456057712393,0.176456057712393,0,-99.42559,-99.42559,0,0,-89.30288,15667.06,1.274804
544.9793,S,535.2192,0.09130615,0,0.97,0,0,65.07144,2.814435,0,0,0,0,0.176374809240272,0.176374809240272,0,-99.40795,-99.40795,0,0,-89.30288,15657.12,1.274804
545.0793,S,535.3192,0.09128664,0,0.97,0,0,65.07144,2.814431,0,0,0,0,0.176293989984494,0.176293989984494,0,-99.39032,-99.39032,0,0,-89.30288,15647.18,1.274804
545.1793,S,535.4191,0.09126714,0,0.97,0,0,65.07144,2.814428,0,0,0,0,0.176213605527003,0.176213605527003,0,-99.3727,-99.3727,0,0,-89.30288,15637.24,1.274804
545.2792,S,535.5191,0.09124766,0,0.97,0,0,65.07144,2.814423,0,0,0,0,0.176133661446798,0.176133661446798,0,-99.35509,-99.35509,0,0,-89.30288,15627.3,1.274804
545.3792,S,535.6191,0.09122817,0,0.97,0,0,65.07144,2.814422,0,0,0,0,0.176083910547433,0.176083910547433,0,-99.33748,-99.33748,0,0,-89.30288,15617.37,1.274804
545.4792,S,535.7191,0.0912087,0,0.97,0,0,65.07144,2.814417,0,0,0,0,0.175998353003635,0.175998353003635,0,-99.31988,-99.31988,0,0,-89.30288,15607.44,1.274804
545.5792,S,535.819,0.09118924,0,0.97,0,0,65.07144,2.814412,0,0,0,0,0.175913250281987,0.175913250281987,0,-99.30228,-99.30228,0,0,-89.30288,15597.51,1.274804
545.6791,S,535.919,0.09116978,0,0.97,0,0,65.07144,2.814408,0,0,0,0,0.175822105263855,0.175822105263855,0,-99.28469,-99.28469,0,0,-89.30288,15587.58,1.274804
545.7791,S,536.019,0.09115034,0,0.97,0,0,65.07144,2.814403,0,0,0,0,0.175731423920062,0.175731423920062,0,-99.26712,-99.26712,0,0,-89.30288,15577.65,1.274804
545.8791,S,536.119,0.09113091,0,0.97,0,0,65.07144,2.814401,0,0,0,0,0.175677411353085,0.175677411353085,0,-99.24955,-99.24955,0,0,-89.30288,15567.73,1.274804
545.9791,S,536.2189,0.09111149,0,0.97,0,0,65.07144,2.814396,0,0,0,0,0.175587664671312,0.175587664671312,0,-99.23199,-99.23199,0,0,-89.30288,15557.8,1.274804
546.079,S,536.3189,0.09109207,0,0.97,0,0,65.07144,2.814394,0,0,0,0,0.175528071910321,0.175528071910321,0,-99.21443,-99.21443,0,0,-89.30288,15547.88,1.274804
546.179,S,536.4189,0.09107267,0,0.97,0,0,65.07144,2.814389,0,0,0,0,0.175432772612012,0.175432772612012,0,-99.19689,-99.19689,0,0,-89.30288,15537.96,1.274804
546.279,S,536.5189,0.09105327,0,0.97,0,0,65.07144,2.814386,0,0,0,0,0.1753779393133,0.1753779393133,0,-99.17935,-99.17935,0,0,-89.30288,15528.04,1.274804
546.379,S,536.6188,0.09103388,0,0.97,0,0,65.07144,2.814381,0,0,0,0,0.175283614607352,0.175283614607352,0,-99.16183,-99.16183,0,0,-89.30288,15518.13,1.274804
546.4789,S,536.7188,0.09101451,0,0.97,0,0,65.07144,2.814376,0,0,0,0,0.175196302016815,0.175196302016815,0,-99.14431,-99.14431,0,0,-89.30288,15508.21,1.274804
